INFRASA,Matricula,Peso,Aviación,Aerolinea,Vuelo,Tarjeta,Fecha,Fecha OK,Hora,Destino / Origen,Nombre Destino / Origen
30686,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,8135.0,Salida,2020-01-06,2020-01-06,21:01:00,SKBO,BOGOTA
30687,HK5282,18600,Comercial,EFY,9187.0,Salida,2020-01-06,2020-01-06,21:44:00,SKBO,BOGOTA
30688,N149GJ,3970,General,INVERSIONES INMOBILARIAS,2.0,Salida,2020-01-08,2020-01-08,12:30:00,SKGY,GUAYMARAL
30689,HK5292,22800,Comercial,EFY,7757.0,Salida,2020-01-06,2020-01-06,22:30:00,SKBO,BOGOTA
30691,HP1564,50000,Comercial,RPB,624.0,Salida,2020-01-07,2020-01-07,5:20:00,MPTO,TOCUMEN
30692,N284AV,77000,Comercial,AVA,8510.0,Salida,2020-01-07,2020-01-07,6:02:00,SKBO,BOGOTA
30693,HK5236,18600,Comercial,EFY,6925.0,Salida,2020-01-07,2020-01-07,5:59:00,SKCG,CARTAGENA
30694,hk5293,22800,Comercial,EFY,9105.0,Salida,2020-01-07,2020-01-07,5:37:00,SKBO,BOGOTA
30695,HK5315,11250,Comercial,EFY,9175.0,Salida,2020-01-07,2020-01-07,5:46:00,SKMD,MEDELLIN
30696,HK5266,17894,Comercial,EFY,9051.0,Salida,2020-01-07,2020-01-07,7:09:00,SKMD,MEDELLIN
30697,N743AV,77000,Comercial,AVA,8538.0,Salida,2020-01-07,2020-01-07,7:31:00,SKBO,BOGOTA
30698,hk5293,22800,Comercial,EFY,9107.0,Salida,2020-01-07,2020-01-07,8:27:00,SKBO,BOGOTA
30699,N284AV,77000,Comercial,AVA,8408.0,Salida,2020-01-07,2020-01-07,8:52:00,SKBO,BOGOTA
30700,HK5331,18600,Comercial,EFY,9053.0,Salida,2020-01-07,2020-01-07,10:16:00,SKMD,MEDELLIN
30701,N567AV,77000,Comercial,AVA,8512.0,Salida,2020-01-07,2020-01-07,10:30:00,SKBO,BOGOTA
30702,HK5236,18600,Comercial,EFY,6927.0,Salida,2020-01-07,2020-01-07,10:19:00,SKMD,MEDELLIN
30703,hk5293,22800,Comercial,EFY,7751.0,Salida,2020-01-07,2020-01-07,11:22:00,SKBO,BOGOTA
30704,HK5070,18600,Comercial,EFY,7778.0,Salida,2020-01-07,2020-01-07,11:16:00,SKVV,VILLAVICENCIO
30705,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,8286.0,Salida,2020-01-07,2020-01-07,11:24:00,SKCG,CARTAGENA
30706,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,6769.0,Salida,2020-01-07,2020-01-07,11:58:00,SKBO,BOGOTA
30707,N284AV,77000,Comercial,AVA,9806.0,Salida,2020-01-07,2020-01-07,12:30:00,SKBO,BOGOTA
30708,HK2399,1054,General,AVIACION PEREIRA LTDA,2.0,Salida,2020-01-08,2020-01-08,8:22:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
30709,N345AV,77000,Comercial,AVA,8516.0,Salida,2020-01-07,2020-01-07,13:50:00,SKBO,BOGOTA
30711,N93003,73029,Comercial,AAL,1134.0,Salida,2020-01-07,2020-01-07,16:13:00,KMIA,MIAMI
30712,N284AV,77000,Comercial,AVA,8504.0,Salida,2020-01-07,2020-01-07,15:55:00,SKBO,BOGOTA
30713,HK5331,18600,Comercial,EFY,9059.0,Salida,2020-01-07,2020-01-07,16:43:00,SKMD,MEDELLIN
30715,N691AV,75500,Comercial,AVA,8518.0,Salida,2020-01-07,2020-01-07,18:05:00,SKBO,BOGOTA
30716,HK5266,17894,Comercial,EFY,7783.0,Salida,2020-01-07,2020-01-07,19:12:00,SKRG,RIONEGRO
30717,HK5278,73500,Comercial,FAST COLOMBIA S.A.S,8288.0,Salida,2020-01-07,2020-01-07,18:46:00,SKCG,CARTAGENA
30718,N284AV,77000,Comercial,AVA,9418.0,Salida,2020-01-07,2020-01-07,18:55:00,SKBO,BOGOTA
30719,HK5236,18600,Comercial,EFY,6929.0,Salida,2020-01-07,2020-01-07,19:51:00,SKCG,CARTAGENA
30720,HK5322,23000,Comercial,EFY,9189.0,Salida,2020-01-07,2020-01-07,19:22:00,SKBO,BOGOTA
30721,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,8071.0,Salida,2020-01-07,2020-01-07,19:36:00,SKSM,SANTA MARTA
30722,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,8090.0,Salida,2020-01-07,2020-01-07,20:06:00,SKCG,CARTAGENA
30723,N345AV,77000,Comercial,AVA,9810.0,Salida,2020-01-07,2020-01-07,20:31:00,SKBO,BOGOTA
30724,CCCPE,70000,Comercial,ARE,4211.0,Salida,2020-01-07,2020-01-07,20:18:00,SKBO,BOGOTA
30725,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,8135.0,Salida,2020-01-07,2020-01-07,20:40:00,SKBO,BOGOTA
30726,HK5266,17894,Comercial,EFY,9175.0,Salida,2020-01-08,2020-01-08,5:45:00,SKMD,MEDELLIN
30727,HK5322,23000,Comercial,EFY,9105.0,Salida,2020-01-08,2020-01-08,5:35:00,SKBO,BOGOTA
30728,N345AV,77000,Comercial,AVA,9856.0,Salida,2020-01-08,2020-01-08,1:27:00,SKSP,SAN ANDRES
30729,HP1559,50000,Comercial,RPB,624.0,Salida,2020-01-08,2020-01-08,5:30:00,MPTO,TOCUMEN
30730,HK5236,18600,Comercial,EFY,6925.0,Salida,2020-01-08,2020-01-08,5:48:00,SKCG,CARTAGENA
30731,N345AV,77000,Comercial,AVA,8510.0,Salida,2020-01-08,2020-01-08,6:54:00,SKBO,BOGOTA
30732,HK5070,18600,Comercial,EFY,9051.0,Salida,2020-01-08,2020-01-08,7:11:00,SKMD,MEDELLIN
30733,N755AV,77000,Comercial,AVA,8538.0,Salida,2020-01-08,2020-01-08,7:33:00,SKBO,BOGOTA
30734,HK4785,2072,General,S.A.E SERVICIOS AEREOS ES,22.0,Salida,2020-01-08,2020-01-08,10:00:00,SKGY,GUAYMARAL
30735,HK5322,23000,Comercial,EFY,9107.0,Salida,2020-01-08,2020-01-08,8:52:00,SKBO,BOGOTA
30736,N398AV,77000,Comercial,AVA,8408.0,Salida,2020-01-08,2020-01-08,9:29:00,SKBO,BOGOTA
30737,HK5236,18600,Comercial,EFY,6927.0,Salida,2020-01-08,2020-01-08,10:30:00,SKMD,MEDELLIN
30738,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,8286.0,Salida,2020-01-08,2020-01-08,10:35:00,SKCG,CARTAGENA
30739,HK5071,17894,Comercial,EFY,9053.0,Salida,2020-01-08,2020-01-08,10:12:00,SKMD,MEDELLIN
30740,N755AV,77000,Comercial,AVA,8512.0,Salida,2020-01-08,2020-01-08,10:39:00,SKBO,BOGOTA
30741,HK5322,23000,Comercial,EFY,7751.0,Salida,2020-01-08,2020-01-08,11:49:00,SKBO,BOGOTA
30742,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,6769.0,Salida,2020-01-08,2020-01-08,11:55:00,SKBO,BOGOTA
30743,N398AV,77000,Comercial,AVA,9806.0,Salida,2020-01-08,2020-01-08,12:22:00,SKBO,BOGOTA
30744,N411AV,77000,Comercial,AVA,8516.0,Salida,2020-01-08,2020-01-08,13:51:00,SKBO,BOGOTA
30745,HK5266,17894,Comercial,EFY,9057.0,Salida,2020-01-08,2020-01-08,14:01:00,SKMD,MEDELLIN
30746,CCCOZ,70000,Comercial,ARE,4213.0,Salida,2020-01-08,2020-01-08,14:45:00,SKBO,BOGOTA
30747,N398AV,77000,Comercial,AVA,8504.0,Salida,2020-01-08,2020-01-08,15:53:00,SKBO,BOGOTA
30748,HK4663,975,General,AVIACION PEREIRA LTDA,0.0,Salida,2020-01-09,2020-01-09,8:40:00,SKGO,CARTAGO
30749,HK5070,18600,Comercial,EFY,9059.0,Salida,2020-01-08,2020-01-08,16:23:00,SKMD,MEDELLIN
30750,N690AV,75500,Comercial,AVA,8518.0,Salida,2020-01-08,2020-01-08,18:02:00,SKBO,BOGOTA
30751,HK5266,17894,Comercial,EFY,7783.0,Salida,2020-01-08,2020-01-08,18:58:00,SKRG,RIONEGRO
30752,N980AV,77000,Comercial,AVA,9418.0,Salida,2020-01-08,2020-01-08,18:53:00,SKBO,BOGOTA
30753,HK5294,22800,Comercial,EFY,9189.0,Salida,2020-01-08,2020-01-08,19:15:00,SKBO,BOGOTA
30754,HK5236,18600,Comercial,EFY,6929.0,Salida,2020-01-08,2020-01-08,19:12:00,SKCG,CARTAGENA
30755,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8039.0,Salida,2020-01-08,2020-01-08,20:29:00,SKSM,SANTA MARTA
30756,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,8090.0,Salida,2020-01-08,2020-01-08,20:17:00,SKCG,CARTAGENA
30757,N411AV,77000,Comercial,AVA,9810.0,Salida,2020-01-08,2020-01-08,20:33:00,SKBO,BOGOTA
30758,HK5051,77000,Comercial,FAST COLOMBIA S.A.S,8135.0,Salida,2020-01-08,2020-01-08,20:47:00,SKBO,BOGOTA
30759,HK5266,17894,Comercial,EFY,9175.0,Salida,2020-01-09,2020-01-09,5:35:00,SKMD,MEDELLIN
30760,HK5294,22800,Comercial,EFY,9105.0,Salida,2020-01-09,2020-01-09,5:40:00,SKBO,BOGOTA
30761,N743AV,77000,Comercial,AVA,9856.0,Salida,2020-01-09,2020-01-09,1:27:00,SKSP,SAN ANDRES
30762,HK5236,18600,Comercial,EFY,6925.0,Salida,2020-01-09,2020-01-09,5:45:00,SKCG,CARTAGENA
30763,HP1558,50000,Comercial,RPB,624.0,Salida,2020-01-09,2020-01-09,5:20:00,MPTO,TOCUMEN
30764,N743AV,77000,Comercial,AVA,8510.0,Salida,2020-01-09,2020-01-09,6:02:00,SKBO,BOGOTA
30765,HK4709,7765,General,SEARCA,0.0,Salida,2020-01-09,2020-01-09,13:55:00,SKBO,BOGOTA
30767,N939AV,77000,Comercial,AVA,8538.0,Salida,2020-01-09,2020-01-09,7:24:00,SKBO,BOGOTA
30768,HK5070,18600,Comercial,EFY,9051.0,Salida,2020-01-09,2020-01-09,7:08:00,SKMD,MEDELLIN
30769,HK5294,22800,Comercial,EFY,9107.0,Salida,2020-01-09,2020-01-09,8:57:00,SKBO,BOGOTA
30770,N284AV,77000,Comercial,AVA,8408.0,Salida,2020-01-09,2020-01-09,9:23:00,SKBO,BOGOTA
30771,HK5236,18600,Comercial,EFY,6927.0,Salida,2020-01-09,2020-01-09,10:19:00,SKMD,MEDELLIN
30772,N939AV,77000,Comercial,AVA,8512.0,Salida,2020-01-09,2020-01-09,10:42:00,SKBO,BOGOTA
30773,HK5321,18600,Comercial,EFY,9053.0,Salida,2020-01-09,2020-01-09,10:33:00,SKMD,MEDELLIN
30774,HK5199,18600,Comercial,EFY,7751.0,Salida,2020-01-09,2020-01-09,11:36:00,SKBO,BOGOTA
30775,HK5307,73500,Comercial,FAST COLOMBIA S.A.S,8286.0,Salida,2020-01-09,2020-01-09,11:28:00,SKCG,CARTAGENA
30776,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,6769.0,Salida,2020-01-09,2020-01-09,12:02:00,SKBO,BOGOTA
30777,HK5236,18600,Comercial,EFY,7778.0,Salida,2020-01-09,2020-01-09,11:09:00,SKVV,VILLAVICENCIO
30778,N284AV,77000,Comercial,AVA,9806.0,Salida,2020-01-09,2020-01-09,12:13:00,SKBO,BOGOTA
30779,HK5005,1100,General,AVIACION PEREIRA LTDA,0.0,Salida,2020-01-10,2020-01-10,8:30:00,SKIB,IBAGUE
30780,HK4663,975,General,AVIACION PEREIRA LTDA,0.0,Salida,2020-01-09,2020-01-09,12:18:00,SKGO,CARTAGO
30781,HK4663,975,General,AVIACION PEREIRA LTDA,0.0,Salida,2020-01-10,2020-01-10,8:12:00,SKGO,CARTAGO
30782,PNC0702,7000,Estatal,FRPN,0.0,Salida,2020-01-09,2020-01-09,10:20:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
30783,HK5266,17894,Comercial,EFY,9057.0,Salida,2020-01-09,2020-01-09,13:40:00,SKMD,MEDELLIN
30784,N939AV,77000,Comercial,AVA,8516.0,Salida,2020-01-09,2020-01-09,13:51:00,SKBO,BOGOTA
30785,HK2399,1054,General,AVIACION PEREIRA LTDA,0.0,Salida,2020-01-09,2020-01-09,8:22:00,SKCL,CALI
30786,PNC0702,7000,Estatal,FRPN,0.0,Salida,2020-01-09,2020-01-09,13:55:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
30787,CCCOU,70000,Comercial,ARE,4213.0,Salida,2020-01-09,2020-01-09,14:59:00,SKBO,BOGOTA
30788,N9017P,73029,Comercial,AAL,1134.0,Salida,2020-01-09,2020-01-09,15:43:00,KMIA,MIAMI
30789,N284AV,77000,Comercial,AVA,8504.0,Salida,2020-01-09,2020-01-09,15:49:00,SKBO,BOGOTA
30790,N671NG,4740,General,AUTOMOTORA DE OCCIDENTE S,1.0,Salida,2020-01-14,2020-01-14,12:00:00,SKMD,MEDELLIN
30791,HK5315,11250,Comercial,EFY,9059.0,Salida,2020-01-09,2020-01-09,16:56:00,SKMD,MEDELLIN
30792,N753AV,75500,Comercial,AVA,8518.0,Salida,2020-01-09,2020-01-09,18:27:00,SKBO,BOGOTA
30793,HP1557,50000,Comercial,RPB,684.0,Salida,2020-01-09,2020-01-09,18:43:00,MPTO,TOCUMEN
30794,HK5070,18600,Comercial,EFY,7783.0,Salida,2020-01-09,2020-01-09,19:05:00,SKRG,RIONEGRO
30795,HK5308,73500,Comercial,FAST COLOMBIA S.A.S,8071.0,Salida,2020-01-09,2020-01-09,19:31:00,SKSM,SANTA MARTA
30796,HK5236,18600,Comercial,EFY,6929.0,Salida,2020-01-09,2020-01-09,19:28:00,SKCG,CARTAGENA
30797,HK5294,22800,Comercial,EFY,9189.0,Salida,2020-01-09,2020-01-09,19:35:00,SKBO,BOGOTA
30798,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,8090.0,Salida,2020-01-09,2020-01-09,20:14:00,SKCG,CARTAGENA
30799,N446AV,77000,Comercial,AVA,9418.0,Salida,2020-01-09,2020-01-09,20:47:00,SKBO,BOGOTA
30800,N939AV,77000,Comercial,AVA,9810.0,Salida,2020-01-09,2020-01-09,20:50:00,SKBO,BOGOTA
30801,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8135.0,Salida,2020-01-09,2020-01-09,21:03:00,SKBO,BOGOTA
30802,HK5070,18600,Comercial,EFY,9175.0,Salida,2020-01-10,2020-01-10,5:43:00,SKMD,MEDELLIN
30803,HK5282,18600,Comercial,EFY,9187.0,Salida,2020-01-09,2020-01-09,21:59:00,SKBO,BOGOTA
30804,HK5294,22800,Comercial,EFY,9105.0,Salida,2020-01-10,2020-01-10,5:46:00,SKBO,BOGOTA
30805,HK5236,18600,Comercial,EFY,6924.0,Salida,2020-01-10,2020-01-10,5:52:00,SKCG,CARTAGENA
30806,HP1557,50000,Comercial,RPB,624.0,Salida,2020-01-10,2020-01-10,5:20:00,MPTO,TOCUMEN
30807,N821AV,77000,Comercial,AVA,8510.0,Salida,2020-01-10,2020-01-10,5:56:00,SKBO,BOGOTA
30808,HK4595,2155,General,INV LLACAR LTDA,0.0,Salida,2020-01-10,2020-01-10,10:00:00,SKCL,CALI
30809,N748AV,77000,Comercial,AVA,8538.0,Salida,2020-01-10,2020-01-10,7:28:00,SKBO,BOGOTA
30810,HK5315,11250,Comercial,EFY,9051.0,Salida,2020-01-10,2020-01-10,7:08:00,SKMD,MEDELLIN
30811,N821AV,77000,Comercial,AVA,8408.0,Salida,2020-01-10,2020-01-10,9:10:00,SKBO,BOGOTA
30812,HK5294,22800,Comercial,EFY,9107.0,Salida,2020-01-10,2020-01-10,8:45:00,SKBO,BOGOTA
30813,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,8286.0,Salida,2020-01-10,2020-01-10,10:28:00,SKCG,CARTAGENA
30814,N748AV,77000,Comercial,AVA,8512.0,Salida,2020-01-10,2020-01-10,10:35:00,SKBO,BOGOTA
30815,HK5236,18600,Comercial,EFY,6927.0,Salida,2020-01-10,2020-01-10,10:24:00,SKMD,MEDELLIN
30816,HK5341,11250,Comercial,EFY,9053.0,Salida,2020-01-10,2020-01-10,10:15:00,SKMD,MEDELLIN
30817,HK5071,17894,Comercial,EFY,6969.0,Salida,2020-01-10,2020-01-10,11:15:00,SKBG,BUCARAMANGA
30818,HK5294,22800,Comercial,EFY,7751.0,Salida,2020-01-10,2020-01-10,11:29:00,SKBO,BOGOTA
30819,HK5051,77000,Comercial,FAST COLOMBIA S.A.S,6769.0,Salida,2020-01-10,2020-01-10,12:00:00,SKBO,BOGOTA
30820,N821AV,77000,Comercial,AVA,9806.0,Salida,2020-01-10,2020-01-10,12:07:00,SKBO,BOGOTA
30821,HK4663,975,General,AVIACION PEREIRA LTDA,2.0,Salida,2020-01-14,2020-01-14,8:34:00,SKGO,CARTAGO
30822,HK5043,1814,General,AEROOCCIDENTE,0.0,Salida,2020-01-10,2020-01-10,13:00:00,SKCL,CALI
30823,N748AV,77000,Comercial,AVA,8516.0,Salida,2020-01-10,2020-01-10,13:42:00,SKBO,BOGOTA
30824,HK5341,11250,Comercial,EFY,9057.0,Salida,2020-01-10,2020-01-10,14:23:00,SKMD,MEDELLIN
30825,CCCPQ,70000,Comercial,ARE,4213.0,Salida,2020-01-10,2020-01-10,14:42:00,SKBO,BOGOTA
30826,N821AV,77000,Comercial,AVA,8504.0,Salida,2020-01-10,2020-01-10,15:44:00,SKBO,BOGOTA
30827,HK5005,1100,General,AVIACION PEREIRA LTDA,0.0,Salida,2020-01-11,2020-01-11,8:48:00,SKGO,CARTAGO
30828,N149GJ,3970,General,INVERSIONES INMOBILARIAS,2.0,Salida,2020-01-11,2020-01-11,6:00:00,MPTO,TOCUMEN
30829,N751AV,75500,Comercial,AVA,8518.0,Salida,2020-01-10,2020-01-10,18:02:00,SKBO,BOGOTA
30830,N821AV,77000,Comercial,AVA,9418.0,Salida,2020-01-10,2020-01-10,19:25:00,SKBO,BOGOTA
30831,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,6780.0,Salida,2020-01-10,2020-01-10,19:05:00,SKCG,CARTAGENA
30832,HK5070,18600,Comercial,EFY,7785.0,Salida,2020-01-10,2020-01-10,18:43:00,SKRG,RIONEGRO
30833,HK5236,18600,Comercial,EFY,6929.0,Salida,2020-01-10,2020-01-10,19:07:00,SKCG,CARTAGENA
30834,HK5278,73500,Comercial,FAST COLOMBIA S.A.S,8039.0,Salida,2020-01-10,2020-01-10,19:31:00,SKSM,SANTA MARTA
30835,HK5292,22800,Comercial,EFY,9189.0,Salida,2020-01-10,2020-01-10,19:27:00,SKBO,BOGOTA
30836,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,8090.0,Salida,2020-01-10,2020-01-10,20:10:00,SKCG,CARTAGENA
30837,N748AV,77000,Comercial,AVA,9810.0,Salida,2020-01-10,2020-01-10,20:10:00,SKBO,BOGOTA
30838,HK5070,18600,Comercial,EFY,7783.0,Salida,2020-01-10,2020-01-10,20:50:00,SKRG,RIONEGRO
30839,HK5322,23000,Comercial,EFY,9187.0,Salida,2020-01-10,2020-01-10,21:37:00,SKBO,BOGOTA
30840,HK5292,22800,Comercial,EFY,9107.0,Salida,2020-01-11,2020-01-11,8:30:00,SKBO,BOGOTA
30841,HK5070,18600,Comercial,EFY,6925.0,Salida,2020-01-11,2020-01-11,5:51:00,SKCG,CARTAGENA
30842,HK5236,18600,Comercial,EFY,9175.0,Salida,2020-01-11,2020-01-11,5:41:00,SKMD,MEDELLIN
30843,HP1567,50000,Comercial,RPB,624.0,Salida,2020-01-11,2020-01-11,5:17:00,MPTO,TOCUMEN
30844,N481AV,77000,Comercial,AVA,8510.0,Salida,2020-01-11,2020-01-11,6:02:00,SKBO,BOGOTA
30845,HK5071,17894,Comercial,EFY,9051.0,Salida,2020-01-11,2020-01-11,7:13:00,SKMD,MEDELLIN
30846,N481AV,77000,Comercial,AVA,8408.0,Salida,2020-01-11,2020-01-11,9:06:00,SKBO,BOGOTA
30847,HK5341,11250,Comercial,EFY,9053.0,Salida,2020-01-11,2020-01-11,9:53:00,SKMD,MEDELLIN
30848,HK5070,18600,Comercial,EFY,6927.0,Salida,2020-01-11,2020-01-11,10:17:00,SKMD,MEDELLIN
30849,PNC0702,7000,Estatal,FRPN,0.0,Salida,2020-01-11,2020-01-11,12:56:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
30850,HK2367,757,General,AEROOCCIDENTE,0.0,Salida,2020-01-11,2020-01-11,11:30:00,SKEJ,BARRANCABERMEJA
30851,N398AV,77000,Comercial,AVA,8512.0,Salida,2020-01-11,2020-01-11,10:46:00,SKBO,BOGOTA
30852,HK5292,22800,Comercial,EFY,7751.0,Salida,2020-01-11,2020-01-11,11:35:00,SKBO,BOGOTA
30853,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,8286.0,Salida,2020-01-11,2020-01-11,11:30:00,SKCG,CARTAGENA
30854,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,6769.0,Salida,2020-01-11,2020-01-11,12:14:00,SKBO,BOGOTA
30855,N481AV,77000,Comercial,AVA,9806.0,Salida,2020-01-11,2020-01-11,12:30:00,SKBO,BOGOTA
30856,N398AV,77000,Comercial,AVA,8516.0,Salida,2020-01-11,2020-01-11,14:00:00,SKBO,BOGOTA
30857,FAC1952,10,Estatal,FAC,0.0,Salida,2020-01-11,2020-01-11,19:42:00,SKBO,BOGOTA
30858,HK5310,18600,Comercial,EFY,7778.0,Salida,2020-01-11,2020-01-11,13:59:00,SKVV,VILLAVICENCIO
30859,HK5313,18600,Comercial,EFY,9057.0,Salida,2020-01-11,2020-01-11,14:00:00,SKMD,MEDELLIN
30860,HK865,1156,General,AEROOCCIDENTE,0.0,Salida,2020-01-11,2020-01-11,15:45:00,SKCL,CALI
30861,FAC1281,20000,Estatal,FAC,0.0,Salida,2020-01-11,2020-01-11,19:58:00,SKBO,BOGOTA
30862,HK5292,22800,Comercial,EFY,9185.0,Salida,2020-01-11,2020-01-11,15:29:00,SKBO,BOGOTA
30863,HK5313,18600,Comercial,EFY,9059.0,Salida,2020-01-11,2020-01-11,16:35:00,SKMD,MEDELLIN
30864,N481AV,77000,Comercial,AVA,8504.0,Salida,2020-01-11,2020-01-11,15:30:00,SKBO,BOGOTA
30865,N426AV,77000,Comercial,AVA,8518.0,Salida,2020-01-11,2020-01-11,17:58:00,SKBO,BOGOTA
30866,hp1565,50000,Comercial,RPB,684.0,Salida,2020-01-11,2020-01-11,18:35:00,MPTO,TOCUMEN
30867,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,8288.0,Salida,2020-01-11,2020-01-11,18:34:00,SKCG,CARTAGENA
30868,N481AV,77000,Comercial,AVA,9418.0,Salida,2020-01-11,2020-01-11,18:52:00,SKBO,BOGOTA
30869,HK5322,23000,Comercial,EFY,7751.0,Salida,2020-01-12,2020-01-12,11:30:00,SKBO,BOGOTA
30870,HK5070,18600,Comercial,EFY,6929.0,Salida,2020-01-11,2020-01-11,19:02:00,SKCG,CARTAGENA
30871,HK5222,77000,Comercial,FAST COLOMBIA S.A.S,8071.0,Salida,2020-01-11,2020-01-11,19:39:00,SKSM,SANTA MARTA
30872,HK5278,73500,Comercial,FAST COLOMBIA S.A.S,8090.0,Salida,2020-01-11,2020-01-11,20:16:00,SKCG,CARTAGENA
30873,N398AV,77000,Comercial,AVA,9810.0,Salida,2020-01-11,2020-01-11,20:20:00,SKBO,BOGOTA
30874,HK5039,23000,Comercial,AVA,8432.0,Salida,2020-01-11,2020-01-11,20:58:00,SKBO,BOGOTA
30875,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,8135.0,Salida,2020-01-11,2020-01-11,20:55:00,SKBO,BOGOTA
30876,hk5293,22800,Comercial,EFY,9187.0,Salida,2020-01-11,2020-01-11,21:05:00,SKBO,BOGOTA
30877,PNC0204,2000,Estatal,FRPN,0.0,Salida,2020-01-12,2020-01-12,9:25:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
30878,CCCOZ,70000,Comercial,ARE,4211.0,Salida,2020-01-11,2020-01-11,21:53:00,SKBO,BOGOTA
30879,HK5070,18600,Comercial,EFY,6925.0,Salida,2020-01-12,2020-01-12,5:48:00,SKCG,CARTAGENA
30880,N398AV,77000,Comercial,AVA,9856.0,Salida,2020-01-12,2020-01-12,1:17:00,SKSP,SAN ANDRES
30881,HP1567,50000,Comercial,RPB,624.0,Salida,2020-01-12,2020-01-12,5:15:00,MPTO,TOCUMEN
30882,N398AV,77000,Comercial,AVA,8510.0,Salida,2020-01-12,2020-01-12,6:02:00,SKBO,BOGOTA
30883,N411AV,77000,Comercial,AVA,8408.0,Salida,2020-01-12,2020-01-12,9:10:00,SKBO,BOGOTA
30884,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,8286.0,Salida,2020-01-12,2020-01-12,10:24:00,SKCG,CARTAGENA
30885,HK5070,18600,Comercial,EFY,6927.0,Salida,2020-01-12,2020-01-12,10:00:00,SKMD,MEDELLIN
30886,N446AV,77000,Comercial,AVA,8512.0,Salida,2020-01-12,2020-01-12,10:40:00,SKBO,BOGOTA
30887,HK2367,757,General,AEROOCCIDENTE,0.0,Salida,2020-01-12,2020-01-12,14:00:00,SKCL,CALI
30888,N411AV,77000,Comercial,AVA,9806.0,Salida,2020-01-12,2020-01-12,12:15:00,SKBO,BOGOTA
30889,HK5292,22800,Comercial,EFY,9109.0,Salida,2020-01-12,2020-01-12,12:30:00,SKBO,BOGOTA
30890,HK5308,73500,Comercial,FAST COLOMBIA S.A.S,6769.0,Salida,2020-01-12,2020-01-12,13:00:00,SKBO,BOGOTA
30891,N451AV,77000,Comercial,AVA,8516.0,Salida,2020-01-12,2020-01-12,14:00:00,SKBO,BOGOTA
30892,PNC0204,2000,Estatal,FRPN,0.0,Salida,2020-01-12,2020-01-12,14:50:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
30893,HK5266,17894,Comercial,EFY,9057.0,Salida,2020-01-12,2020-01-12,14:20:00,SKMD,MEDELLIN
30894,N8030F,73029,Comercial,AAL,1134.0,Salida,2020-01-12,2020-01-12,15:50:00,KMIA,MIAMI
30895,HK5292,22800,Comercial,EFY,9185.0,Salida,2020-01-12,2020-01-12,16:03:00,SKBO,BOGOTA
30896,HK5236,18600,Comercial,EFY,9059.0,Salida,2020-01-12,2020-01-12,15:51:00,SKMD,MEDELLIN
30897,N411AV,77000,Comercial,AVA,8504.0,Salida,2020-01-12,2020-01-12,15:45:00,SKBO,BOGOTA
30898,N481AV,77000,Comercial,AVA,8518.0,Salida,2020-01-12,2020-01-12,18:22:00,SKBO,BOGOTA
30899,HP1556,50000,Comercial,RPB,684.0,Salida,2020-01-12,2020-01-12,18:44:00,MPTO,TOCUMEN
30900,N411AV,77000,Comercial,AVA,9418.0,Salida,2020-01-12,2020-01-12,19:39:00,SKBO,BOGOTA
30901,HK5292,22800,Comercial,EFY,9189.0,Salida,2020-01-12,2020-01-12,19:27:00,SKBO,BOGOTA
30902,HK5070,18600,Comercial,EFY,6929.0,Salida,2020-01-12,2020-01-12,19:11:00,SKCG,CARTAGENA
30903,HK5282,18600,Comercial,EFY,6971.0,Salida,2020-01-12,2020-01-12,18:46:00,SKBG,BUCARAMANGA
30904,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,6780.0,Salida,2020-01-12,2020-01-12,19:07:00,SKCG,CARTAGENA
30905,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,8039.0,Salida,2020-01-12,2020-01-12,19:42:00,SKSM,SANTA MARTA
